,count,id,brunetIndex,honoreStatistic,questionRatio,articleLength,avgWordLength,label
2361,26,2383,2576.1438123869993,7.333536421319417,0.0,226,6.539823008849558,1.0
2362,47,2384,9088.503676727712,8.64949398845884,0.000791295746785361,691,7.3154848046309695,1.0
2363,51,2385,6733.604680216145,8.30755799012682,0.0,536,7.0914179104477615,1.0
2364,18,2386,2377.4425981704107,7.253268158214677,0.0007331378299120235,201,6.786069651741293,1.0
2365,28,2387,3639.1062476983025,7.699576879893805,0.00048426150121065375,282,7.322695035460993,0.0
2366,251,2388,27986.610334325695,9.671078991038442,0.00019450207468879667,2150,7.173953488372093,1.0
2367,39,2389,3009.5066145388832,7.553694376555302,0.0023296447291788003,234,7.337606837606837,1.0
2368,75,2390,9483.027059509874,8.617161128707961,0.00037362226788716606,766,6.988250652741514,1.0
2369,49,2391,3800.0060223181704,7.681560362559537,0.00046125461254612545,285,7.607017543859649,0.0
2370,52,2392,7408.559529772145,8.40308340112615,0.0,538,7.773234200743494,0.0
2371,30,2393,3193.249646890714,7.568877861101597,0.0,245,7.395918367346939,1.0
2372,67,2394,6664.032701500777,8.277184074724056,0.0013150973172014729,500,7.604,1.0
2373,85,2395,13534.527691884072,8.941152882160566,0.0006544502617801048,1056,7.234848484848484,0.0
2374,21,2396,2278.6268175660557,7.23141175327053,0.0015467904098994587,178,7.264044943820225,0.0
2375,21,2397,3735.15352101477,7.733339503585569,0.0009385265133740028,309,6.8964401294498385,1.0
2376,2,2398,207.50087485623877,4.978374431878034,0.0,16,7.625,0.0
2377,115,2399,12815.69940592745,8.924304003434091,0.00042283298097251583,942,7.531847133757962,0.0
2378,1,2400,150.98284422533658,4.639571612705423,0.0,14,6.428571428571429,1.0
2379,50,2401,6331.868643089589,8.21953260993651,0.0005566379070414695,522,6.883141762452107,1.0
2380,3,2402,187.09095273923168,4.923623917106626,0.0,20,5.5,0.0
2381,52,2403,4423.716505979841,7.839131648274333,0.0,342,7.421052631578948,1.0
2382,44,2404,6966.743449330742,8.293299358711323,0.0015011258443832875,568,7.036971830985915,
2383,39,2405,4585.2471191809655,7.86940171257709,0.00038226299694189603,360,7.266666666666667,1.0
2384,110,2406,11638.090876416267,8.795430805040018,0.0006056935190793458,877,7.530216647662486,0.0
2385,17,2407,3475.751744957663,7.64625816126288,0.0005096839959225281,277,7.0830324909747295,0.0
2386,35,2408,4613.060244218138,7.8868329989550565,0.0,356,7.477528089887641,0.0
2387,105,2409,11664.7383690069,8.907639411878545,0.00030679552078539653,864,7.545138888888889,0.0
2388,18,2410,2025.357990523473,7.092989257223127,0.0,154,7.545454545454546,0.0
2389,39,2411,3522.5890695765397,7.611347717403621,0.0,296,6.827702702702703,0.0
2390,63,2412,8384.923741669987,8.467582690862903,0.0002101723413198823,625,7.6128,0.0
2391,39,2413,3307.477566473426,7.611736416855502,0.0010598834128245894,245,7.702040816326531,0.0
2392,34,2414,2483.610501024939,7.3279924611977645,0.0007204610951008645,188,7.382978723404255,0.0
2393,51,2415,6705.471802659584,8.244071270295786,0.0,501,7.594810379241517,0.0
2394,55,2416,5680.813901570377,8.110727582974489,0.0009538950715421304,444,7.083333333333333,0.0
2395,40,2417,4868.17974830642,7.934871565945177,0.0010741138560687433,378,7.388888888888889,0.0
2396,2,2418,184.53458738652247,4.891535602555125,0.0,15,7.333333333333333,1.0
2397,25,2419,3374.0828380823236,7.631674118208836,0.001038961038961039,268,7.182835820895522,0.0
2398,195,2420,16065.892620188353,9.123256265069069,0.0004363953742090334,1168,7.847602739726027,1.0
2399,15,2421,2146.455888472897,7.171656822768514,0.0008210180623973727,161,7.565217391304348,0.0
2400,27,2422,4478.729887655203,7.9843099860614615,0.00039952057530962844,335,7.471641791044776,1.0
2401,3,2423,239.81658487483332,5.123113277522946,0.0,18,7.833333333333333,0.0
2402,58,2424,8012.652977799955,8.481469290615415,0.0008843687817820031,641,7.056162246489859,1.0
2403,0,2425,130.85179832862502,4.658989698562525,0.0,12,6.5,1.0
2404,33,2426,3733.4007507092724,7.6638772587034705,0.0,284,7.5,1.0
2405,66,2427,9050.77251018792,8.60329749046837,0.00019573302016050108,668,7.6482035928143715,1.0
2406,16,2428,1977.8986398154414,7.148041376221565,0.0,149,7.348993288590604,0.0
2407,16,2429,2604.6166739690043,7.4092037409355305,0.0,189,7.862433862433862,1.0
2408,0,2430,241.15876812864101,5.059425458265688,0.0,18,7.777777777777778,0.0
2409,96,2431,9250.955969505054,8.625174270396645,0.0007659900421294523,724,7.212707182320442,1.0
2410,99,2432,12838.972256283401,8.932448601572043,0.0004201092283993838,976,7.316598360655738,0.0
2411,8,2433,1251.175618454356,6.618392783063701,0.0013850415512465374,98,7.36734693877551,1.0
2412,10,2434,859.5333888550701,6.31990461203193,0.004032258064516129,66,7.515151515151516,0.0
2413,35,2435,2958.676275679461,7.465201226831584,0.001184834123222749,227,7.436123348017621,0.0
2414,5,2436,1049.0406413595883,6.449558595692744,0.0,87,7.0,1.0
2415,41,2437,6573.300873566425,8.224163512637862,0.00026809651474530834,517,7.214700193423598,0.0
2416,31,2438,3221.0512620373306,7.5569505720129,0.0,258,7.162790697674419,1.0
2417,43,2439,6269.659382763882,8.182279739259018,0.0002795638803466592,484,7.390495867768595,1.0
2418,82,2440,9539.716180732425,8.62312128790507,0.0007428040854224698,776,6.939432989690721,1.0
2419,10,2441,883.6975053316703,6.263602323402453,0.0019723865877712033,75,6.76,0.0
2420,115,2442,7256.207516486538,8.317766166719343,0.0,529,7.742911153119093,1.0
2421,57,2443,5915.5997810534245,8.12415060330663,0.0002962962962962963,443,7.618510158013544,0.0
2422,24,2444,3459.968583051692,7.621718771669109,0.0,257,7.680933852140078,0.0
2423,102,2445,12470.990186910236,8.885008352072497,0.00014277555682467162,941,7.443145589798087,1.0
2424,42,2446,3928.120012648676,7.7420981562088595,0.0013458950201884253,309,7.213592233009709,0.0
2425,93,2447,10575.887247597635,8.792834311688202,0.0001707941929974381,776,7.545103092783505,1.0
2426,19,2448,2902.587625903547,7.412160334945205,0.0,225,7.36,0.0
2427,14,2449,1143.7815859815546,6.498282149476434,0.0,97,6.845360824742268,1.0
2428,45,2450,4179.697470977012,7.7823903355874595,0.0,355,6.754929577464789,1.0
2429,37,2451,3811.8095950466964,7.71204124877605,0.0004623208506703652,294,7.357142857142857,1.0
2430,35,2452,7091.70865604212,8.305484017727691,0.0004943153732081067,551,7.343012704174229,1.0
2431,0,2453,69.94376926973591,4.189654742026425,0.0,7,6.0,1.0
2432,31,2454,3747.422913153251,7.6676260915849905,0.0,308,6.941558441558442,0.0
2433,26,2455,4527.405699099554,7.8567067930958405,0.0011614401858304297,373,6.924932975871314,0.0
2434,88,2456,9729.542660311055,8.683005656782717,0.0009056330374932077,716,7.710893854748603,1.0
2435,25,2457,4439.466805741032,7.858191833770594,0.0011971268954509178,367,6.8283378746594,1.0
2436,62,2458,10360.835119339192,8.817436663111296,0.0,764,7.44109947643979,0.0
2437,79,2459,11260.96315873712,8.79527937019457,0.00046948356807511736,848,7.535377358490566,0.0
2438,38,2460,3558.0907569226792,7.744497625429824,0.0005053057099545225,270,7.32962962962963,1.0
2439,11,2461,1406.5954374805876,6.764782632252094,0.0,110,7.336363636363636,0.0
2440,6,2462,1330.890408549786,6.680157377318547,0.0,104,7.384615384615385,0.0
2441,68,2463,10716.015446100359,8.739396946421495,0.00016531658125309968,830,7.287951807228915,1.0
2442,8,2464,1232.2961267642818,6.596121985707843,0.0,95,7.442105263157894,0.0
2443,53,2465,6262.648301541893,8.181160858023409,0.000559753708368318,462,7.733766233766234,0.0
2444,63,2466,7559.698327609903,8.403290548323524,0.001159285879897983,563,7.660746003552398,0.0
2445,31,2467,4357.386979466315,7.887423143557608,0.0012067578439259854,333,7.465465465465465,1.0
2446,11,2468,1115.515588584357,6.532927140335863,0.003125,94,6.808510638297872,1.0
2447,16,2469,2342.2522664565167,7.269392086040915,0.0015278838808250573,185,7.075675675675676,0.0
2448,63,2470,8213.98267337617,8.548767990682682,0.00021454623471358077,591,7.88663282571912,1.0
2449,22,2471,1824.9137831997214,7.025143174852682,0.0009551098376313276,143,7.321678321678322,1.0
2450,20,2472,1871.974597093124,7.050604239050955,0.0,148,7.256756756756757,0.0
2451,94,2473,10661.948777729653,8.760033102520852,0.00033400133600534405,806,7.429280397022333,1.0
2452,150,2474,15942.043808804287,9.104868739033948,0.001000111123458162,1202,7.4866888519134775,0.0
2453,3,2475,763.0952448641998,6.093569770045136,0.002257336343115124,68,6.514705882352941,1.0
2454,39,2476,4321.401082757159,7.958714257017878,0.00041203131437989287,313,7.753993610223642,0.0
2455,81,2477,10163.296514180487,8.719230225739443,0.0,743,7.721399730820996,1.0
2456,20,2478,3071.8417562469867,7.489934855655068,0.0011534025374855825,260,6.6692307692307695,0.0
2457,19,2479,1689.6705744994078,6.9764518102683715,0.0,125,7.712,0.0
2458,3,2480,208.43007816832545,4.956133195671921,0.0,16,7.5625,0.0
2459,85,2481,12510.16234340824,8.919893189807107,0.0002846569883290635,949,7.4035827186512115,0.0
2460,28,2482,2828.8778129256425,7.392031567514591,0.0024645717806531116,223,7.278026905829597,1.0
2461,12,2483,978.4155735504864,6.342121418721152,0.0,76,7.473684210526316,1.0
2462,5,2484,140.9173212769808,4.570578741218473,0.011904761904761904,12,7.0,0.0
2463,25,2485,2727.632165439275,7.397743073148224,0.0,194,8.11340206185567,0.0
2464,26,2486,4303.051099995899,7.805882040228621,0.0,340,7.220588235294118,1.0
2465,39,2487,4498.4126798103,7.9547935321041985,0.0007955449482895784,344,7.308139534883721,1.0
2466,23,2488,2073.527271403319,7.144801735465339,0.0008453085376162299,156,7.583333333333333,0.0
2467,35,2489,2206.7378146211145,7.1719745857200285,0.0007942811755361397,172,7.319767441860465,0.0
2468,132,2490,11883.047665002254,8.849050031557573,0.00029660388551090017,870,7.750574712643679,0.0
2469,17,2491,2762.6440748534465,7.403431006122651,0.0018927444794952682,220,7.204545454545454,1.0
2470,45,2492,7228.868681868493,8.352019761455317,0.00024378352023403217,557,7.364452423698384,1.0
2471,12,2493,1304.896455257798,6.660432871970769,0.0,109,6.908256880733945,1.0
2472,14,2494,1445.263803034533,6.762601046529622,0.0,113,7.380530973451328,1.0
2473,62,2495,6096.135122519648,8.18811424658991,0.0,467,7.447537473233405,0.0
2474,53,2496,7618.332352929667,8.404494707490622,0.0006939625260235947,574,7.531358885017422,1.0
2475,55,2497,8085.336302392161,8.431199478249262,0.0015257192676547515,632,7.2594936708860756,0.0
2476,33,2498,2437.2319324778464,7.29870170616343,0.0036153289949385392,196,7.0561224489795915,1.0
2477,65,2499,7147.803845358022,8.34074236809401,0.0009861932938856016,521,7.785028790786948,0.0
2478,66,2500,6944.417349762508,8.273846932784508,0.00025510204081632655,509,7.701375245579568,1.0
2479,2,2501,77.04914205921695,4.137829674161839,0.0,7,6.714285714285714,0.0
2480,12,2502,2312.1101196029895,7.212097792327025,0.0,182,7.208791208791209,1.0
2481,28,2503,4238.198598692498,7.790696031174738,0.00041356492969396195,301,8.033222591362126,0.0
2482,23,2504,3401.544353348998,7.610759964304864,0.0026301946344029457,275,6.912727272727273,1.0
2483,22,2505,2911.351477431034,7.449076661288976,0.005418422636965683,233,7.128755364806867,0.0
2484,12,2506,515.925959720265,5.799558746289052,0.0,41,7.219512195121951,1.0
2485,41,2507,5111.078210830159,7.977968093128549,0.0,406,7.182266009852217,1.0
2486,45,2508,6537.967144968629,8.229777750081887,0.0007997867235403892,532,7.0507518796992485,0.0
2487,54,2509,6726.6191513144895,8.28000987556822,0.00026198585276395077,522,7.312260536398467,0.0
2488,21,2510,2369.7454530323644,7.20934025660291,0.0007396449704142012,170,7.952941176470588,0.0
2489,96,2511,13392.804888827694,8.930626469173578,0.0011904761904761906,965,7.83419689119171,0.0
2490,99,2512,13820.593858846298,8.972717499397138,0.0002536461636017755,1075,7.334883720930232,1.0
2491,73,2513,7172.945369690917,8.337973914346742,0.0002469745616201531,554,7.308664259927798,1.0
2492,12,2514,1041.4910618989861,6.472702906688929,0.0033277870216306157,81,7.419753086419753,0.0
2493,25,2515,3022.2387751772544,7.4736554263662045,0.0011723329425556857,226,7.548672566371682,1.0
2494,62,2516,10455.599795484266,8.683046555502886,0.00033886818027787193,769,7.674902470741222,0.0
2495,32,2517,2258.919066883323,7.238496840894365,0.0,175,7.405714285714286,0.0
2496,48,2518,5324.916188100831,8.018954683155718,0.0009874917709019092,414,7.338164251207729,0.0
2497,29,2519,2188.2684169603726,7.122463351475245,0.0,163,7.398773006134969,0.0
2498,100,2520,9476.369750308413,8.635331719433278,0.0005664652567975831,718,7.376044568245125,1.0
2499,29,2521,2757.966720410578,7.388430925797245,0.0006389776357827476,227,6.894273127753304,1.0
2500,63,2522,6566.895200836834,8.207946941048617,0.00027247956403269756,512,7.16796875,1.0
2501,57,2523,4551.9444833765165,7.89601376333843,0.0023103581055063534,378,6.87037037037037,1.0
2502,65,2524,8388.183148277287,8.520175835681375,0.0004245383145828911,621,7.586151368760064,0.0
2503,1,2525,138.53155439869857,4.694401319716034,0.0,14,5.857142857142857,0.0
2504,130,2526,15886.4527176194,9.11557710141326,0.0010185604345857855,1194,7.400335008375209,0.0
2505,181,2527,24268.882727234326,9.544953739112396,0.0008110300081103001,1837,7.383233532934132,0.0
2506,20,2528,2977.0322270345027,7.443078374348516,0.0,236,7.237288135593221,0.0
2507,51,2529,7324.031750815567,8.332308352219117,0.0009624639076034649,538,7.724907063197026,0.0
2508,62,2530,6793.585755388357,8.289916108820421,0.0007782101167315176,517,7.456479690522244,1.0
2509,15,2531,2171.9019568389886,7.111512116496157,0.0,195,6.287179487179487,0.0
2510,6,2532,681.5103049007556,6.04016652396751,0.0,50,7.82,0.0
2511,30,2533,4555.491356077536,7.85748078694253,0.0,314,8.23248407643312,1.0
2512,143,2534,12687.45209686179,9.039409692108908,0.0012813211845102506,1002,7.009980039920159,0.0
2513,63,2535,6864.698273043296,8.294049640102028,0.0012903225806451613,535,7.242990654205608,1.0
2514,1,2536,167.7631909682192,4.752021563333738,0.0,17,5.764705882352941,0.0
2515,64,2537,6572.394991739516,8.25053585391606,0.00026954177897574127,515,7.203883495145631,1.0
2516,43,2538,3696.592574293829,7.653969180478774,0.0,280,7.5321428571428575,0.0
2517,19,2539,1493.4617997680841,6.802779304763389,0.0,120,7.225,0.0
2518,43,2540,3320.1337388201464,7.573942277959299,0.0,261,7.218390804597701,0.0
2519,103,2541,14256.837551515384,8.998384010052538,0.0012360939431396785,1143,7.077865266841645,1.0
2520,58,2542,6555.360942559943,8.226840890408578,0.0,506,7.391304347826087,1.0
2521,38,2543,5838.4305078084635,8.172300776798568,0.0,488,6.788934426229508,1.0
2522,13,2544,930.5835278531707,6.322365738679739,0.0,69,7.782608695652174,0.0
2523,36,2545,4028.0570706538265,7.780526930085651,0.00043271311120726956,305,7.577049180327869,1.0
2524,57,2546,7195.975325187578,8.30943074214033,0.0002461841457410143,567,7.164021164021164,1.0
2525,222,2547,23821.539920609273,9.553900525102202,0.0002305032654629274,1799,7.234574763757643,1.0
2526,1,2548,73.77045516308006,4.237445405862774,0.0,8,5.625,1.0
2527,30,2549,4266.242923580455,7.8311928252231535,0.0008216926869350862,332,7.331325301204819,1.0
2528,26,2550,2241.4891358116924,7.194383224608835,0.0007776049766718507,180,7.144444444444445,0.0
2529,36,2551,1957.8444312404965,7.087394670556152,0.0,158,7.069620253164557,1.0
2530,75,2552,8829.760185163886,8.508959386489133,0.0006049606775559589,700,7.0842857142857145,1.0
2531,12,2553,1204.2290109436483,6.604118649775743,0.0014858841010401188,92,7.315217391304348,1.0
2532,86,2554,8799.21453476285,8.54232001342193,0.0004026575397624321,674,7.369436201780416,0.0
2533,12,2555,1759.7813867193004,6.980740171738626,0.0,139,7.223021582733813,0.0
2534,12,2556,2443.676336242607,7.31711403157668,0.0007132667617689016,207,6.7729468599033815,1.0
2535,52,2557,5916.966488647063,8.157787248966274,0.0006077180188392585,454,7.248898678414097,1.0
2536,92,2558,12389.262469880005,8.851051977338223,0.0002942041776993233,904,7.519911504424779,1.0
2537,2,2559,375.7660273859727,5.496484931792069,0.004784688995215311,23,9.08695652173913,1.0
2538,16,2560,2221.6165413552417,7.19254428165149,0.0,177,7.242937853107344,0.0
2539,6,2561,1624.4976300337294,6.9910065090518625,0.0,126,7.277777777777778,0.0
2540,40,2562,3519.5812757351764,7.616283561580385,0.0,259,7.841698841698841,1.0
2541,17,2563,1690.703313948166,6.877296071497429,0.002061855670103093,133,7.293233082706767,0.0
2542,38,2564,3575.6514232145146,7.654606638513943,0.0004901960784313725,271,7.527675276752768,0.0
2543,127,2565,14577.961829386652,9.079958300743284,0.0007291286912139992,1039,7.920115495668912,0.0
2544,53,2566,7247.429934894048,8.455920442944423,0.0004961548002976929,589,6.8438030560271645,1.0
2545,36,2567,4745.172593962847,8.017171068079952,0.000375234521575985,377,7.068965517241379,0.0
2546,6,2568,241.37357067876437,5.0713622124705005,0.0,21,6.714285714285714,0.0
2547,15,2569,2877.6816199262084,7.444227763731398,0.0,235,7.025531914893617,1.0
2548,107,2570,14552.900432684059,9.051727529269026,0.00036328408815693874,1114,7.412926391382406,1.0
2549,41,2571,5144.092560305736,8.080779065164057,0.0013703323055841042,399,7.315789473684211,1.0
2550,22,2572,1720.334196769938,6.929761359244751,0.0,138,7.1521739130434785,1.0
2551,74,2573,6723.626891887685,8.28608698767901,0.003388946819603754,519,7.391136801541426,0.0
2552,135,2574,16427.444409272382,9.166610929114807,0.0006470397929472663,1217,7.619556285949055,0.0
2553,16,2575,2001.6636888779292,7.109529261702907,0.0,162,7.049382716049383,1.0
2554,79,2576,9556.10370557134,8.603737792816423,0.0011005135730007337,781,6.980793854033291,0.0
2555,56,2577,8517.094670763146,8.516012494668075,0.0004138216428719222,655,7.378625954198474,0.0
2556,38,2578,6108.0592031585065,8.217447844774224,0.0,442,7.841628959276018,1.0
2557,38,2579,3325.005269528399,7.581930521610696,0.0010542962572482868,260,7.296153846153846,0.0
2558,318,2580,40914.81942465521,10.101283991407373,0.00026726057906458796,3100,7.241935483870968,0.0
2559,33,2581,3572.14588260352,7.61972421378267,0.0,300,6.793333333333333,1.0
2560,103,2582,12220.314569927252,8.849657406639912,0.0008605851979345956,958,7.277661795407098,0.0
2561,55,2583,5546.20406699285,8.065265208897733,0.0006285355122564425,418,7.6124401913875595,1.0
2562,6,2584,431.4996246470009,5.591560868618429,0.0,33,7.545454545454546,0.0
2563,23,2585,2736.8193717556724,7.380733645971678,0.000643915003219575,209,7.430622009569378,0.0
2564,21,2586,3005.2800548443847,7.490162420796571,0.0006064281382656155,232,7.107758620689655,1.0
2565,41,2587,2957.1042535776037,7.4581477098501425,0.0,213,7.877934272300469,1.0
2566,8,2588,1467.7918958875896,6.741700694652055,0.0,110,7.7,0.0
2567,3,2589,609.4254692314902,5.87493073085203,0.0,51,6.980392156862745,1.0
2568,9,2590,780.6123987908975,6.1224928095143865,0.0,67,6.8059701492537314,1.0
2569,29,2591,4001.5746074503613,7.802238518016747,0.0004380201489268506,295,7.738983050847458,0.0
2570,78,2592,10016.232241948583,8.779480529848074,0.0003590019745108598,726,7.6735537190082646,0.0
2571,14,2593,1225.1864435426205,6.618643613720762,0.0,100,6.99,0.0
2572,7,2594,1905.091466129222,6.996681488176539,0.0009149130832570906,144,7.590277777777778,1.0
2573,36,2595,4032.742580989171,7.805181693209896,0.0013374944271065537,299,7.501672240802676,0.0
2574,52,2596,5745.029717915964,8.089482474360754,0.0009202453987730061,453,7.196467991169978,0.0
2575,195,2597,18897.26981363428,9.357296569877489,0.0003787520121200644,1448,7.293508287292818,1.0
2576,114,2598,10592.007993426028,8.696008608880904,0.0003345040976751965,748,7.99331550802139,0.0
2577,163,2599,14978.328748020918,9.042513261332681,0.0004730928444707274,1150,7.352173913043479,0.0
2578,10,2600,934.244305439399,6.393333453035794,0.0,71,7.549295774647887,0.0
2579,74,2601,8254.515091631403,8.51859909921628,0.0008539709649871904,643,7.284603421461897,0.0
2580,89,2602,9973.807588409949,8.686492829858329,0.0003588087549336204,723,7.70954356846473,1.0
2581,4,2603,1254.8001936704559,6.597145701886651,0.001364256480218281,107,6.850467289719626,1.0
2582,1,2604,75.49142211266829,4.457250055911469,0.0,8,5.625,1.0
2583,89,2605,17051.182651985484,9.197840348974346,0.0,1308,7.152905198776758,0.0
2584,14,2606,1010.9360021545735,6.43448706752261,0.0017241379310344827,74,7.837837837837838,1.0
2585,42,2607,3408.433413505884,7.660601704038904,0.0015592515592515593,235,8.187234042553191,1.0
2586,50,2608,7454.44040085415,8.349957272040324,0.0009456264775413711,581,7.280550774526678,0.0
2587,56,2609,9089.746281028425,8.574804549256545,0.0007795751315533034,698,7.351002865329513,0.0
2588,55,2610,4747.57977302626,7.9315721797933,0.0011135857461024498,370,7.281081081081081,0.0
2589,5,2611,664.2999457834809,6.042896720740252,0.002638522427440633,57,6.649122807017544,1.0
2590,49,2612,5568.80181245842,8.058327306580958,0.0,387,8.165374677002584,1.0
2591,61,2613,5622.852211261786,8.127286422223925,0.0,434,7.313364055299539,0.0
2592,357,2614,37586.89058674411,9.99765712994768,0.0005400893602396032,2612,7.797473200612558,1.0
2593,27,2615,2712.0972747457176,7.349873704738337,0.0,212,7.339622641509434,1.0
2594,71,2616,7475.877861223924,8.347590407030058,0.0,536,7.873134328358209,0.0
2595,20,2617,2371.498223337862,7.279072499657739,0.0014781966001478197,184,7.353260869565218,0.0
2596,22,2618,2267.6340324191383,7.170888478512505,0.0007686395080707148,188,6.920212765957447,1.0
2597,33,2619,5303.882944434863,8.048898446023983,0.00033046926635822867,413,7.326876513317191,0.0
2598,19,2620,2384.414570599063,7.221105098182496,0.0029239766081871343,189,7.238095238095238,1.0
2599,164,2621,21365.871257672745,9.402942238177694,0.003629165291982844,1670,7.2598802395209585,1.0
2600,45,2623,4514.958937822301,7.915234856955352,0.00078064012490242,322,7.956521739130435,1.0
2601,20,2624,1967.5105877406925,7.070120970933187,0.0027149321266968325,156,7.083333333333333,0.0
2602,44,2625,5756.09768325317,8.130719022248,0.0,432,7.601851851851852,1.0
2603,21,2626,1788.713240394081,7.060794229956705,0.0,142,7.147887323943662,1.0
2604,6,2627,1010.2983179486006,6.404554830521367,0.0,80,7.2875,1.0
2605,91,2628,8338.769545531777,8.563399374819744,0.00021561017680034498,623,7.4446227929374,1.0
2606,36,2629,3998.354581228056,7.8202318496307885,0.00044306601683650863,305,7.4,1.0
2607,51,2630,6291.392752399838,8.216234179999898,0.0017528483786152498,477,7.176100628930818,1.0
2608,49,2631,5807.653033067309,8.111328003286733,0.0015006002400960385,468,7.119658119658119,0.0
2609,51,2632,8117.173545054033,8.494429384151012,0.00021824530772588389,622,7.366559485530547,0.0
2610,49,2633,4366.150830993802,7.820439515262181,0.0008028904054596548,331,7.525679758308157,1.0
2611,18,2634,1050.7632039890786,6.451199285150204,0.0,81,7.530864197530864,1.0
2612,45,2635,5503.597487439128,8.07933918010607,0.0,415,7.525301204819277,0.0
2613,10,2636,1118.2674549072844,6.45833828334479,0.001567398119122257,91,7.010989010989011,1.0
2614,24,2637,2781.3877720866017,7.433685009262753,0.001292824822236587,213,7.262910798122066,1.0
2615,54,2638,4875.520096494628,8.010590959793236,0.0018608113137327876,389,6.907455012853471,0.0
2616,16,2639,2738.581650810248,7.381377353750584,0.0,198,7.848484848484849,0.0
2617,44,2640,8060.664395628105,8.460933197405717,0.0006558810668998689,627,7.295055821371611,0.0
2618,51,2641,4920.283120374655,8.001204838380936,0.00035816618911174784,372,7.505376344086022,1.0
2619,80,2642,8087.282189564593,8.470751990409381,0.0,590,7.820338983050847,0.0
2620,21,2643,3114.3585971639,7.536470599382693,0.0011376564277588168,231,7.6103896103896105,1.0
2621,23,2644,2797.5039369967076,7.415970355375387,0.0006230529595015577,241,6.659751037344399,0.0
2622,18,2645,1608.8734959439337,6.839476438228843,0.0032119914346895075,131,7.129770992366412,
2623,29,2646,3230.3556730315445,7.553051509345504,0.0,250,7.372,1.0
2624,0,2647,19.588819203674856,3.1039458581942236,0.0,2,6.5,1.0
2625,6,2648,964.4568155997421,6.520239229520829,0.0,76,7.092105263157895,0.0
2626,111,2649,10902.026625111856,8.724857555881988,0.0021124471888202797,846,7.274231678486998,1.0
2627,114,2650,12611.605809292385,8.89623826988199,0.00014450867052023122,970,7.134020618556701,1.0
2628,107,2651,10948.939823671508,8.804723823830127,0.0008358408559010365,804,7.440298507462686,1.0
2629,17,2652,1150.6718364995156,6.542028501519493,0.0,88,7.590909090909091,0.0
2630,28,2653,2628.9579966958063,7.400936496540578,0.0006738544474393531,204,7.2745098039215685,1.0
2631,43,2654,4288.88632749363,7.856474478075629,0.0,339,7.1415929203539825,0.0
2632,12,2655,2119.3736584067556,7.109062135687172,0.0,171,7.152046783625731,0.0
2633,66,2656,7657.356510224199,8.544841901426153,0.000704390702042733,579,7.355785837651123,1.0
2634,13,2657,1098.6777591413597,6.526156926590947,0.0,93,6.817204301075269,0.0
2635,52,2658,4648.892145970035,7.87777633327726,0.0,326,8.0920245398773,1.0
2636,58,2659,7923.20662937122,8.4776347660722,0.0006672597864768683,641,7.014040561622465,1.0
2637,75,2660,11540.121999890524,8.84234104436223,0.0004716981132075472,813,7.822878228782288,0.0
2638,43,2661,4398.648520220321,7.924227423799261,0.0008012820512820513,364,6.857142857142857,1.0
2639,0,2662,229.6116238163298,4.946096772958684,0.0,19,7.105263157894737,1.0
2640,36,2663,5805.175251807094,8.10530751550515,0.0012077294685990338,465,7.122580645161291,0.0
2641,125,2664,15155.599869348864,9.0595174822416,0.0008139534883720931,1211,7.101568951279934,0.0
2642,4,2665,824.8747844657528,6.239525826385142,0.0063025210084033615,68,7.0,0.0
2643,51,2666,6096.61199314401,8.201085094242966,0.0017523364485981308,500,6.848,1.0
2644,57,2667,6586.263949369069,8.311127971636779,0.0008110300081103001,506,7.310276679841897,0.0
2645,211,2668,27839.82647402873,9.817929664174482,0.0012543738033934113,2020,7.498514851485148,0.0
2646,1,2669,115.75351390609137,4.425161741359968,0.0,11,6.2727272727272725,0.0
2647,13,2670,1478.1894772043847,6.8620882327986825,0.0,119,7.168067226890757,1.0
2648,1,2671,248.32071909025296,5.024428616228592,0.00684931506849315,26,5.615384615384615,1.0
2649,28,2672,2911.284998158642,7.409741954080923,0.0,216,7.648148148148148,1.0
2650,105,2673,11895.857781544704,8.876637630094908,0.0005956813104988831,915,7.33879781420765,1.0
2651,55,2674,7676.487561730657,8.412099306875842,0.0004591368227731864,633,6.881516587677726,1.0
2652,4,2675,241.51741171791727,5.083660429111146,0.0,22,6.454545454545454,0.0
2653,52,2676,5656.915765187192,8.106816038947052,0.0,406,7.906403940886699,1.0
2654,55,2677,6613.833291821661,8.263100621958012,0.0002664535038635758,512,7.330078125,1.0
2655,85,2678,8622.183104589923,8.461891875631148,0.0002113718030014796,636,7.438679245283019,0.0
2656,108,2679,9445.95088970508,8.663865284954632,0.0,703,7.509246088193456,0.0
2657,20,2680,2535.066639670956,7.297877477871031,0.0006988120195667365,215,6.655813953488372,1.0
2658,148,2681,15616.88586413677,9.109973539939395,0.00046679892636246936,1092,7.847069597069597,0.0
2659,20,2682,3822.9726124457884,7.70868584413266,0.0004633920296570899,284,7.598591549295775,0.0
2660,107,2683,12910.94735843601,8.893984438939794,0.00013721185510428101,944,7.720338983050848,0.0
2661,2,2685,613.457297690917,5.9826255984407775,0.0,62,5.709677419354839,1.0
2662,35,2686,4286.249805206502,7.96458725968818,0.0008389261744966443,334,7.137724550898204,1.0
2663,31,2687,2448.9053155640963,7.319251545749991,0.0,185,7.594594594594595,0.0
2664,9,2688,1055.9308918775496,6.456105263919058,0.0,85,7.211764705882353,0.0
